quote;date;month;year
Avec un recueil de timbres, on peut faire de la musique juste en écrivant des textes.;2020-08-26;8;2020
Les femmes n’ont pas le droit d’adhérer à l’Automobile Club de France, ni au Jockey Club de Paris.;2020-08-27;8;2020
Le bonheur des dents (photo) était d’être réformé.;2020-08-27;8;2020
L’hôtel de police de Marseille (photo) est couramment surnommé « L’Évêché » en raison de sa vocation originelle de palais épiscopal.;2020-08-27;8;2020
La tortue à carapace molle de Swinhoe est une espèce fonctionnellement éteinte depuis le 13 avril 2019.;2020-08-27;8;2020
Les oiseaux possèdent des extensions des poumons, appelées sacs aériens, situées dans le thorax et l’abdomen et notamment dans certains os creux.;2020-08-28;8;2020
Les boucles d’oreilles de La vache qui rit (illustration) sont une illustration de l’effet Droste.;2020-08-28;8;2020
Bien qu’il ait peuplé l’Europe au Paléolithique supérieur, l’Homme de Cro-Magnon n’a en moyenne qu’une part de 10 à 15 % dans le patrimoine génétique des Européens actuels.;2020-08-28;8;2020
Le surnom « Totor » est gravé sur le monument aux morts de Rossillon dans l’Ain en France (photo) : c’est la seule information connue de l’identité d’une des trois personnes arrêtées et fusillées au hameau de Nivollet le 17 juin 1944.;2020-08-28;8;2020
De nombreux sites religieux revendiquent détenir tout ou partie de la tête de Jean le Baptiste, notamment la cathédrale Notre-Dame d’Amiens et la Grande Mosquée des Omeyyades de Damas (photo).;2020-08-29;8;2020
Isaac Newton savait prédire le mouvement des corps célestes mais pas la folie des gens, ce qui lui a coûté beaucoup d’argent.;2020-08-29;8;2020
Bernard Thévenet (photo), double vainqueur du Tour de France cycliste, a grandi au lieu-dit le Guidon.;2020-08-29;8;2020
Alfred Hitchcock a incorporé dans son film Cinquième Colonne d’authentiques images de la télévision américaine montrant l’incendie du paquebot français Normandie dans le port de New York.;2020-08-29;8;2020
Lorsqu’elle n’est pas agricole, une ferme comporte un arbalétrier, qui n’est pas un soldat, et un poinçon, qui n’est pas un outil.;2020-08-30;8;2020
Alp se trouve dans les Pyrénées.;2020-08-30;8;2020
Cléopâtre VII (photo), dernière pharaonne de la dynastie grecque des Lagides, était aussi la seule à parler égyptien.;2020-08-30;8;2020
Le serment de Bourgelat (illustration), qui en France est aux vétérinaires ce que le serment d’Hippocrate est aux médecins, ne contient pas un mot sur les animaux.;2020-08-30;8;2020
En 2014, un fusil Winchester (photo) a été trouvé dans un parc naturel américain, adossé contre un arbre, oublié là au moins un siècle plus tôt.;2020-08-31;8;2020
Les prisonniers politiques du roi de France Louis XI étaient retenus par des fillettes.;2020-08-31;8;2020
Il n’y a aucun cap vert au Cap-Vert.;2020-08-31;8;2020
Les pilotes du Royal Flying Corps considéraient que le Sopwith Camel (photo) pouvait leur apporter « a wooden cross, the Red Cross or a Victoria Cross » (« la mort, l’hôpital ou la plus haute décoration militaire britannique »).;2020-08-31;8;2020
Le « poêle à tricoter » de Sara Banzet est à l’origine de l’école maternelle (illustration).;2020-09-01;9;2020
Les noms des mois de septembre, octobre, novembre et décembre, qui dérivent du nom latin des nombres de 7 à 10, ont pour origine le calendrier de Romulus, dans lequel l’année débutait en mars.;2020-09-01;9;2020
Si Donald et Daisy Duck (photo) sont de création américaine, leurs identités secrètes respectives, Fantomiald et Fantomialde, sont de création italienne.;2020-09-01;9;2020
Le birman est probablement une race française.;2020-09-01;9;2020
Pendant les 11 ans qu’il a passé en Amazonie, Henry Bates a collecté 14 712 espèces différentes, dont environ 8 000 encore inconnues.;2020-09-02;9;2020
Le triticale (photo), première céréale créée par l’homme, a atteint le 5e rang en volume de production parmi les variétés cultivées en France.;2020-09-02;9;2020
Lire le médiaL’effet Leidenfrost (vidéo) est le phénomène par lequel Jules Verne explique comment le héros de son roman Michel Strogoff conserve la vue après le supplice tartare de la lame chauffée au rouge placée devant ses yeux.;2020-09-02;9;2020
Si plusieurs versions féminines du Tour de France n’ont pas perduré, le Tour d’Italie féminin est couru depuis 1988.;2020-09-02;9;2020
Créée le 16 juin 1903 par Henry Ford, la Ford Motor Company livrait ses premières voitures 37 jours plus tard.;2020-09-03;9;2020
Les mers lunaires (photo) doivent leur désignation comme mers et la plupart de leurs noms aux erreurs respectives des astronomes Michael Florent van Langren et Giovanni Battista Riccioli.;2020-09-03;9;2020
L’œuvre majeure et inachevée de Karl Marx, Le Capital, n’est qu’une sous-section introductive d’un ensemble beaucoup plus vaste, Économie, resté à l’état de projet.;2020-09-03;9;2020
En 1990, le roi Baudouin (photo) fut déclaré pendant deux jours dans l’« impossibilité de régner » pour promulguer une loi donnant accès à l’avortement en Belgique, qu’il refusait de sanctionner.;2020-09-03;9;2020
En 1815, Grenédan (portrait) et Trinquelague, deux ultra-royalistes membres de la Chambre introuvable, demandèrent le rétablissement de la pendaison.;2020-09-04;9;2020
Alors qu’il est langue maternelle de moins de 1 % de la population, l’anglais est la seule langue officielle de Namibie.;2020-09-04;9;2020
Gustave Trouvé (gravure), inventeur au XIXe siècle du premier véhicule électrique au monde, a attendu le XXIe siècle avant d’être découvert.;2020-09-04;9;2020
On ne peut pas allumer un feu en frappant deux silex l’un contre l’autre.;2020-09-04;9;2020
Megachile pluto (photo), l’abeille la plus grande du monde, vit en symbiose avec des termites arboricoles dans les forêts primaires de certaines îles indonésiennes.;2020-09-05;9;2020
Depuis 2007, il y a sur Terre plus de citadins que de ruraux.;2020-09-05;9;2020
L’idée selon laquelle la majeure partie de notre cerveau serait inutilisée est un mythe.;2020-09-05;9;2020
L’historien Prosper Mérimée (photo) confia : « Je n’aime dans l’histoire que les anecdotes, et parmi les anecdotes je préfère celles où j’imagine trouver une peinture vraie des mœurs et des caractères à une époque donnée. »;2020-09-05;9;2020
Au Moyen Âge, on pouvait faire preuve de drôlerie, à condition de rester à la marge.;2020-09-06;9;2020
L’accent néo-zélandais diffère principalement de l’accent australien par la réalisation du son [ə] (audio 1) à la place du son [ɪ] (audio 2).;2020-09-06;9;2020
On a mis plus de 70 ans pour découvrir que la femme de Koelbjerg était un homme et plus d’un siècle pour conclure que l’homme de Birka était une femme.;2020-09-06;9;2020
Les frontières du Colorado ne sont pas rectilignes, bien que la loi les définisse comme telles et qu’elles apparaissent ainsi à petite échelle (carte).;2020-09-06;9;2020
Au XIXe siècle, les glacières du lac de Sylans (photo), dans l’Ain, livraient en glace les villes de Paris, Genève, Lyon, Marseille, Toulon et même Alger.;2020-09-07;9;2020
Le nom de l’ensemble de pointes situées à l’extrémité de la queue de certains dinosaures vient d’un dessin humoristique de Gary Larson paru en 1982.;2020-09-07;9;2020
Le médaillon abolitionniste (en haut) créé par le Britannique Josiah Wedgwood, qui représente un esclave noir à demi agenouillé sous la devise « Ne suis-je pas un homme ? Un frère ? », a été repris par la Société des amis des Noirs (en bas), active lors de la Révolution française.;2020-09-07;9;2020
Entre 1995 et 2014, les hommes ont représenté plus de 88 % des lauréats du Darwin Awards.;2020-09-07;9;2020
Louison Bobet (photo), triple vainqueur du Tour de France, a fondé le premier institut moderne de thalassothérapie français en 1964, à Quiberon.;2020-09-08;9;2020
L’opération Himmler est un exemple typique d’opération sous fausse bannière.;2020-09-08;9;2020
Il arrive que le Balbuzard pêcheur (photo) se noie après avoir attrapé un poisson trop lourd, faute de pouvoir libérer ses serres de sa proie.;2020-09-08;9;2020
Jules César portait le même prénom, le même nom et le même surnom que son père, son grand-père et au moins un autre aïeul.;2020-09-08;9;2020
La plupart des philologues modernes pensent que certains, voire tous les traités d’Hippocrate, sont des pseudépigraphes.;2020-09-09;9;2020
Yul Brynner (photo) a reçu un Tony Award pour son rôle dans la pièce musicale Le Roi et moi et un Oscar pour le film adapté de cette même pièce et où il interprète le même rôle.;2020-09-09;9;2020
Le « préfet des manchots » habite une case créole et administre un territoire français depuis un ancien entrepôt.;2020-09-09;9;2020
La carrière et la fortune du « magicien de Homburg et de Monte-Carlo » (plaque) ont débuté par le piratage du télégraphe Chappe, à l’origine de la loi française de 1837 sur le monopole public des télécommunications.;2020-09-09;9;2020
Née le 10 septembre 1911, Renée Simonot (photo), suivie jusqu’à récemment par Olivia de Havilland (1916-2020) qu’elle a souvent doublée, est tenue pour la doyenne des actrices et acteurs de France et du monde.;2020-09-10;9;2020
Dans la marine à voile, on pouvait raser un vaisseau.;2020-09-10;9;2020
Souverain d’Espagne, des Pays-Bas, de Naples et de Sicile, et du Saint-Empire romain germanique (carte), Charles Quint avait pour langue natale le français.;2020-09-10;9;2020
Appliquer la règle du cockpit stérile ne nécessite aucun moyen de désinfection.;2020-09-10;9;2020
Le wombat (photo du haut), un marsupial australien, est doté sous la peau du postérieur d’une plaque cartilagineuse très dure, avec laquelle il obstrue l’entrée de son terrier en cas d’attaque d’un prédateur.;2020-09-11;9;2020
Les scoptes pratiquaient l’ablation des seins pour les femmes et des testicules, voire également du pénis pour les hommes (photo du bas), pour se rapprocher de la vie éternelle au paradis.;2020-09-11;9;2020
De quelques dizaines de grammes à la naissance, le poids des tortues luth (photo) passe à 400 kilogrammes en moyenne à l’âge adulte.;2020-09-12;9;2020
Introduite au XVIe siècle par les Espagnols, la pomme d’or (illustration) est considérée comme une plante ornementale en Europe du Nord et en France et n’y est consommée qu’à partir du milieu du XVIIIe siècle.;2020-09-12;9;2020
Les échafaudages du Palais de justice de Bruxelles (photo), dont les travaux de restauration ont commencé dans les années 1980, ont eux-même dû être rénovés.;2020-09-12;9;2020
François Le Lionnais est l’auteur d’un poème composé du seul mot « fenouil ».;2020-09-12;9;2020
Après avoir probablement tourné près de trente ans autour de Jupiter, Shoemaker-Levy 9 s’y est précipitée en 1994 (photo).;2020-09-13;9;2020
Le Russe Nicolas II (en tenue sombre) et le Britannique George V (en tenue claire), cousins germains par leurs mères, se ressemblaient au point qu’ils étaient souvent confondus.;2020-09-13;9;2020
Raymond Poulidor a remporté 189 courses, contre 184 pour Jacques Anquetil (photo).;2020-09-13;9;2020
Seuls six des vingt pilotes qualifiés ont pris le départ du Grand Prix automobile des États-Unis 2005.;2020-09-13;9;2020
La foire de Beaucroissant (tableau) est probablement plus que millénaire.;2020-09-14;9;2020
Avant d’être théorisé par le juriste Maurice Duverger (photo), le terme « semi-présidentiel », pour qualifier le régime politique actuel de la France, a été créé par le journaliste Hubert Beuve-Méry.;2020-09-14;9;2020
Lors du Prinsjesdag (photo) aux Pays-Bas, troisième mardi de septembre, la tradition veut que la parade des petits chapeaux prenne place avant l’arrivée de la valise du ministre des Finances.;2020-09-15;9;2020
Charles Gounod, compositeur de l’Air des bijoux popularisé par Bianca Castafiore, est aussi l’auteur de la musique de l’hymne national du Vatican (partition).;2020-09-15;9;2020
C’est le moins réactif de tous les éléments qui a formé le premier composé chimique de l’histoire de l’Univers (schéma).;2020-09-15;9;2020
Le Crapaud commun est régulièrement dévoré vivant par les larves de la mouche Lucilia bufonivora.;2020-09-15;9;2020
La réplique de la statue équestre de Léopold II (photo), inaugurée en 1928 à Kinshasa, a été retirée puis réinstallée à deux reprises jusqu’en 2010.;2020-09-16;9;2020
Bien que certains le croient né en Uruguay, le grand chanteur de tango argentin Carlos Gardel est très vraisemblablement né en France, mais sa voix appartient quoi qu’il en soit à la Mémoire du monde.;2020-09-16;9;2020
L’expérience du crève-tonneau (illustration), attribuée à Blaise Pascal, consiste à faire exploser un tonneau avec un litre d’eau.;2020-09-17;9;2020
Le premier volume des Principia Mathematica annonce au bout de plus de 300 pages (photo) que la démonstration de 1+1=2{\displaystyle 1+1=2} sera achevée dans le second.;2020-09-17;9;2020
La première ligne de chemin de fer qu’a construite la SNCF, après quarante ans d’existence, n’est qu’un court embranchement sur le plateau d’Évry destiné au trafic de banlieue, et aujourd’hui intégré au RER D.;2020-09-17;9;2020
Joe Kennedy (photo), père de John Fitzgerald Kennedy, a été le premier président de la commission de contrôle chargée de mettre fin aux manipulations boursières qui avaient fait une part de sa fortune.;2020-09-17;9;2020
Une armée polonaise de plus de 80 000 hommes (photo) a participé à la bataille de France.;2020-09-18;9;2020
Un cormoran sait au moins compter jusqu’à 7.;2020-09-18;9;2020
La moyenne individuelle du nombre de partenaires sexuels de l’autre sexe (gravure), qui arithmétiquement devrait être très proche pour les hommes et les femmes, est systématiquement plus élevée dans les déclarations des premiers.;2020-09-18;9;2020
Après que leurs deux familles ont quitté l’Égypte pour l’autre rive de la mer Méditerranée, Nagui et les enfants de Claude François, Claude junior et Marc, ont été scolarisés à l’Institut Stanislas de Cannes (photo).;2020-09-18;9;2020
L’un des pavillons Renaissance du Palais des Tuileries, incendié sous la Commune de Paris, a été reconstruit en Corse pour devenir le château de la Punta (photo).;2020-09-19;9;2020
Le Français Jean Rondeau est le seul double vainqueur aux 24 Heures du Mans en tant que pilote et constructeur la même année en 1980.;2020-09-19;9;2020
Le meurtrier suprémaciste blanc de Medgar Evers (statue), militant du mouvement des droits civiques, a été condamné par la justice du Mississippi à l’issue d’un troisième procès, plus de trente ans après les faits.;2020-09-19;9;2020
Le roman Christine (photo) n’était pas encore sorti que son auteur Stephen King en avait déjà vendu les droits en vue d’une adaptation au cinéma.;2020-09-19;9;2020
La fédération de Russie a des sujets.;2020-09-20;9;2020
Bernard Thévenet (photo) est le premier vainqueur du Tour de France à avoir été sacré sur les Champs-Élysées et à avoir reçu à cette occasion la Coupe omnisports, toujours remise depuis 1975.;2020-09-20;9;2020
Le comte de Provence, futur Louis XVIII (illustration), vota en 1788 pour le doublement de la représentation du tiers état aux états généraux.;2020-09-20;9;2020
D’après Condoleezza Rice (photo), son prénom est formé à partir d’un terme musical italien, con dolcezza (« avec douceur »), utilisé pour indiquer l’expression d’un passage dans une partition.;2020-09-20;9;2020
On trouve des fabriques dans certains jardins.;2020-09-21;9;2020
Le nom de la maison princière de Thurn und Taxis (blason) provient du mot italien tasso qui désigne l’if, mais aussi le blaireau.;2020-09-21;9;2020
Il y a 9 000 ans en Jordanie, une fillette de huit ans était enterrée avec un collier d’au moins 2 586 perles.;2020-09-21;9;2020
En Toscane, un dispositif (photo) datant des épidémies de peste de la Renaissance a retrouvé sa fonction lors de la pandémie de Covid-19 en 2020.;2020-09-21;9;2020
Tété-Michel Kpomassie (photo), jeune Africain démuni de 16 ans, rêva de découvrir le Groenland à la fin des années 1950 et y parvint par ses propres moyens, au bout de sept années de voyage.;2020-09-22;9;2020
Lénine ne souhaitait pas que Staline lui succède : il le trouvait brutal, intolérant, impatient, déloyal, impoli et capricieux.;2020-09-22;9;2020
En 2015, exploit sans équivalent parmi les cyclistes des deux sexes, Pauline Ferrand-Prévot (photo) a porté simultanément trois maillots arc-en-ciel de championne du monde : un en cyclisme sur route, un en cyclo-cross et un en VTT.;2020-09-22;9;2020
Le mot aviation a été inventé en 1863 par Guillaume de La Landelle et Gustave de Ponton d’Amécourt, quarante ans avant que ne volent les premiers avions.;2020-09-22;9;2020
Le musicien et compositeur Louis Vierne (photo) est mort à la tribune de l’orgue de Notre-Dame de Paris après avoir interprété sa Stèle pour un enfant défunt.;2020-09-23;9;2020
Il est possible que le premier happening de l’histoire de l’art ait été un combat de boxe en 1916.;2020-09-23;9;2020
Les chaînes de cratères (photo) peuvent être d’origine volcanique, tectonique ou résulter d’impacts de corps célestes s’étant fragmentés.;2020-09-23;9;2020
Connues depuis des millénaires, les trognes remplissent des fonctions écologiques, économiques et sociales importantes.;2020-09-23;9;2020
L’épouse d’Evelyn Waugh fut brièvement Evelyn Waugh.;2020-09-24;9;2020
Le terme de « Capétien » apparaît pour la première fois chez Raoul de Diceto (texte), chroniqueur anglais.;2020-09-24;9;2020
Georges Washington était le fils du marquis de La Fayette.;2020-09-24;9;2020
Olivier Dussopt (photo) a rejoint le gouvernement Édouard Philippe trois jours après avoir voté contre le budget présenté par ce dernier.;2020-09-24;9;2020
En cas de danger, l’espèce invasive Leptoglossus occidentalis (photo) peut produire une sécrétion dont l’odeur rappelle quelque peu celle des aiguilles de pin ou de la pomme.;2020-09-25;9;2020
The Upside-Downs of Little Lady Lovekins and Old Man Muffaroo est une bande dessinée ambigramme.;2020-09-25;9;2020
La vogue de l’orientalisme en Occident a chanté les roses d’Ispahan et de Chiraz (photo), célébrées par la poésie persane.;2020-09-25;9;2020
En 1712 fut publié un projet politique d’Union européenne qui prévoyait d’associer dix-huit États.;2020-09-25;9;2020
Le territoire le plus méridional du Nunavut se trouve à la même latitude que la banlieue nord de Londres.;2020-09-26;9;2020
La catastrophe nucléaire de Kychtym (photo) est la troisième catastrophe nucléaire la plus grave après celles de Tchernobyl et de Fukushima.;2020-09-26;9;2020
Le port d’un slip peut constituer un moyen contraceptif masculin.;2020-09-26;9;2020
Le duel entre le comte de Caylus et le Bel Entraguet, dit duel des Mignons (gravure), fit quatre morts.;2020-09-26;9;2020
Issue des déserts nord-américains, Ambrosia artemisiifolia (photo du bas) est devenue en Europe un bioindicateur de la désertification.;2020-09-27;9;2020
General Berthelot (photo du haut) est une commune roumaine.;2020-09-27;9;2020
Le nom du Manchot papou (photo) est un terme impropre, aucun manchot ne vivant en Papouasie : il a pour origine une erreur du naturaliste et explorateur Pierre Sonnerat.;2020-09-28;9;2020
Il est possible d’atténuer un son grâce à un son semblable en opposition de phase.;2020-09-28;9;2020
La charge de Krojanty (photo) a été utilisée par les propagandes nazie et soviétique pour faire croire que la cavalerie polonaise avait chargé les tanks allemands.;2020-09-28;9;2020
Jugeant leur patronyme malsonnant, certains Labitte (qui signifie pierre mal équarrie) ont préféré devenir des Lafitte (qui signifie borne de pierre).;2020-09-28;9;2020
En 1961, des négociations préliminaires entre la France et le Front de libération nationale algérien ont eu lieu en la principauté d’Arbézie (emblème).;2020-09-29;9;2020
L’IRA a menacé d’assassiner Stanley Kubrick à cause du film Barry Lyndon.;2020-09-29;9;2020
Cicéron (photo) fut tenu à l’écart du complot visant à assassiner Jules César, de peur que sa grande anxiété ne le fasse échouer.;2020-09-29;9;2020
En Autriche, le ministère fédéral de la Défense nationale était compétent en matière de sport entre 2009 et 2017.;2020-09-29;9;2020
Hypatie (tableau) pouvait réfréner les ardeurs d’un homme en lui jouant de la lyre mais employait d’autres moyens si cela ne suffisait pas.;2020-09-30;9;2020
Les hélicoptères avec un seul rotor principal ne peuvent pas aller plus vite que 400 km/h en raison de la séparation de couche limite.;2020-09-30;9;2020
Durant l’Antiquité, la rencontre des cultures grecque et indienne a donné l’art gréco-bouddhique (photo).;2020-09-30;9;2020
L’hortensia (photo) fut initialement nommé Peautia celestina par Philibert Commerson en l’honneur de l’astronome et mathématicienne française Nicole-Reine Lepaute (1723-1788).;2020-09-30;9;2020
On sait depuis le XVIIIe siècle que la Terre n’est pas une sphère.;2020-10-01;10;2020
La petite Thérèse qui avait écrit, mis en scène et joué une pièce sur Jeanne d’Arc (photo) est devenue, 22 ans après elle, patronne secondaire de la France.;2020-10-01;10;2020
Dans un hangar sur le port d’Arenc à Marseille, la préfecture a enfermé les Algériens en attente d’expulsion 18 ans avant la première loi sur la rétention administrative.;2020-10-01;10;2020
Chez les bisons d’Europe (photo), les déplacements du groupe sont soumis au vote.;2020-10-01;10;2020
On crédite Honoré de Balzac d’avoir fait passer dans le langage courant le nom d’Égérie, nymphe de la mythologie romaine (tableau).;2020-10-02;10;2020
Les Sénateurs d’Ottawa n’officient pas dans un parlement mais sur une patinoire.;2020-10-02;10;2020
La ville de Bad Karlshafen (photo), en Allemagne, a été fondée en 1699 pour l’installation de réfugiés huguenots.;2020-10-02;10;2020
Certaines espèces sont des parapluies.;2020-10-02;10;2020
Si, en participant au Tour d’Italie 1924, Alfonsina Strada (photo du haut) est la seule femme à avoir officiellement couru l’un des trois grands tours cyclistes masculins, Marie Marvingt (photo du bas) a roulé la totalité du parcours du Tour de France 1908 en marge de la course officielle.;2020-10-03;10;2020
Le jour de l’Unité allemande, fête nationale de l’Allemagne réunifiée, est le seul jour férié du pays inscrit dans le droit fédéral.;2020-10-03;10;2020
Les tunnels de Claude (photo) qui permettaient de contrôler le niveau de l’eau du lac Fucin, d’une longueur de plus de 6 km, ont été construits entre 41 et 52 apr. J.-C..;2020-10-03;10;2020
Selon l’endroit, on peut vous insulter ou vous porter chance avec une figue.;2020-10-03;10;2020
La postérité de Vauban doit davantage à sa maîtrise de la poliorcétique qu’à son mémoire intitulé Cochonnerie.;2020-10-04;10;2020
Le mandat de président de la République française d’Albert Lebrun (photo) n’était pas terminé lorsque Charles de Gaulle, puis Vincent Auriol ont pris le pouvoir.;2020-10-04;10;2020
Les navires au maximum de la norme panamax n’ont plus accès à la mer d’Azov depuis la construction du pont de Crimée.;2020-10-04;10;2020
Avec 104,4 °C, le record mondial d’amplitude thermique absolue annuelle est détenu depuis 1892 par la ville iakoute de Verkhoïansk (photo).;2020-10-04;10;2020
La plus ancienne faculté de médecine en activité est celle de Montpellier, vieille de 800 ans.;2020-10-05;10;2020
Le journal France-Soir publia jusqu’à sept éditions quotidiennes.;2020-10-05;10;2020
Plusieurs générations de papillons monarques (photo) se relaient pour accomplir leur migration printanière du Mexique vers le Nord des États-Unis et le Canada.;2020-10-05;10;2020
Seuls deux artistes ont donné un concert devant plus de trois millions de spectateurs : Rod Stewart (en haut) en 1994 et Jean-Michel Jarre (en bas) en 1997.;2020-10-05;10;2020
La diagonale qui parcourt le maillot de l’AS Monaco (photo) a été imaginée en 1960 par Grace Kelly.;2020-10-06;10;2020
Après avoir récolté près de 10 % des lauriers entre 2000 et 2016, les femmes, qui ont représenté 4 % des récipiendaires du prix Nobel au cours de son premier siècle d’existence, constituaient en 2019 un peu plus de 5 % des lauréats depuis l’origine.;2020-10-06;10;2020
Greta Andersen (photo) a remporté devant des hommes le marathon de la Manche (par deux fois) ainsi que la Traversée internationale du lac Saint-Jean.;2020-10-06;10;2020
Peu de gaijins savent que les Néerlandais de Dejima ont permis le rangaku pendant la période de sakoku.;2020-10-06;10;2020
Le caractère aromatique de dérivés du benzène est momentanément annulé au cours d’une réaction de substitution électrophile aromatique (schéma).;2020-10-07;10;2020
Le Kremlin doit des briques aux chers Italiens.;2020-10-07;10;2020
En 2015, le Dr Johannes Bohannon publie une fausse étude suggérant que le chocolat (photo) ferait maigrir afin de mener une vraie étude sur la viralité d’une information fausse.;2020-10-07;10;2020
En Provence-Alpes-Côte d’Azur, les zones naturellement inondables sont urbanisées à 80 %.;2020-10-07;10;2020
Lors du premier essai d’une bombe atomique, de simples matelas avaient été disposés sur le sol au cas où l’arme viendrait à tomber.;2020-10-08;10;2020
La sittelle corse (photo) est bien plus apparentée aux sittelles de Chine et du Canada qu’à la sittelle européenne.;2020-10-08;10;2020
Dans Zombie, la façon dont Dolores O’Riordan (photo 1) chante la seconde syllabe du mot-titre relève de la technique du yodel (photo 2).;2020-10-08;10;2020
La France donne cours légal à deux monnaies : l’euro et le franc Pacifique.;2020-10-08;10;2020
Devenu un cerf de Virginie (aussi appelé « chevreuil » au Québec) (en haut) dans les films de Disney, Bambi est un chevreuil européen (en bas) dans le roman d’origine.;2020-10-09;10;2020
Lady Florence Baker (1841-1916), exploratrice britannique d’origine roumaine, a été arrachée à un marché aux esclaves par son futur mari Samuel Baker, à Vidin, en Bulgarie actuelle, en 1859.;2020-10-09;10;2020
Aujourd’hui reconnue comme une grande artiste, Vivian Maier a réalisé des dizaines de milliers de photographies de rue (exposition) sans en voir la majeure partie, la plupart de ses négatifs n’ayant été développés qu’après sa mort.;2020-10-09;10;2020
Jack Kerouac a écrit une partie de son œuvre en joual, sa langue maternelle.;2020-10-09;10;2020
Jusqu’en 1999, des chambres à gaz ont été utilisées pour appliquer la peine de mort aux États-Unis (exemple).;2020-10-10;10;2020
Les Brahmanes ont joué un rôle important dans l’histoire de la Nouvelle-Angleterre.;2020-10-10;10;2020
La première catastrophe ferroviaire enregistrée impliquait un « cheval à vapeur » (illustration).;2020-10-10;10;2020
Le haut dignitaire nazi Reinhard Heydrich s’essaya à une carrière de pilote de chasse et n’endommagea que deux fois un appareil, le sien.;2020-10-10;10;2020
On vend chaque année plus d’un milliard de smartphones, qui sont utilisés en moyenne moins de deux ans.;2020-10-11;10;2020
Fruit des amours d’une Ringarde tombée sur un premier Pépin, Pépin II n’a pas connu de francs succès sur le trône d’Aquitaine (carte).;2020-10-11;10;2020
"Le système antigénique érythrocytaire Rhésus a été découvert à la fin des années 1930 ; l’antigène qui caractérise ce groupe est aussi présent chez le Macaque rhésus (photo), d’où son nom.";2020-10-11;10;2020
La chanteuse et compositrice américaine Nina Simone (portrait) a choisi comme pseudonyme le prénom de l’actrice française Simone Signoret (affiche).;2020-10-11;10;2020
Bessie Coleman (photo), première Afro-Américaine aviatrice, dut aller en France pour passer sa licence de pilote de la fédération aéronautique internationale puis prendre des cours avancés de pilotage afin de faire carrière aux États-Unis.;2020-10-12;10;2020
S’y sentant comme une « écrevisse » qui exercerait le « métier de coiffeur », François Mauriac quitta l’École des chartes pour se consacrer à la poésie.;2020-10-12;10;2020
Le panama (photo) est originaire de l’Équateur.;2020-10-12;10;2020
Un hélicoptère en panne moteur peut se poser en douceur en autorotation, le flux d’air provoqué par la chute faisant tourner les pales et freinant l’aéronef (illustration).;2020-10-12;10;2020
Olympus Mons (vue), le plus haut relief connu du Système solaire, a perdu plusieurs milliers de mètres d’altitude depuis les estimations du XXe siècle.;2020-10-13;10;2020
Exhumés en 1965, les restes d’un grand consommateur de Radithor (photo), un produit au radium à la mode dans les années folles, étaient encore très radioactifs.;2020-10-13;10;2020
Lire le médiaLes Celtes avaient découvert des pierres qui renâclaient à tourner dans l’un des deux sens (vidéo).;2020-10-13;10;2020
Parfois surnommée la Manhattan du désert, la vieille ville de Chibam (photo) est inscrite au patrimoine mondial pour son « urbanisme rigoureux fondé sur le principe de la construction en hauteur ».;2020-10-13;10;2020
Pour juger si un verre est liquide ou solide, on se réfère à la première des juges d’Israël, Débora.;2020-10-14;10;2020
Il est risqué de faire la sieste sous un mancenillier (photo).;2020-10-14;10;2020
Sainte-Sophie de Constantinople (photo) n’est dédiée à aucune sainte nommée Sophie.;2020-10-14;10;2020
Marie-Thérèse de Bourbon-Parme (photo) était surnommée la « princesse rouge » en raison de ses orientations politiques.;2020-10-14;10;2020
Convaincu que « le génie est acquis, pas inné », László Polgár a enseigné les échecs à ses filles Susan, Zsófia et Judit (photo), qui ont toutes trois obtenu le titre de grand maître.;2020-10-15;10;2020
La devise utilisée par les empereurs de la maison de Habsbourg se résume à « A.E.I.O.U. ».;2020-10-15;10;2020
Longue de 200 μm, Megaphragma mymaripenne (image) est une guêpe microscopique comparable en taille à une amibe, capable de voler, repérer ses proies et se nourrir.;2020-10-15;10;2020
Il y a plus de 2 000 ans, des Romains auraient porté des chaussettes dans leurs sandales.;2020-10-15;10;2020
Le gazogène permet à une voiture de rouler au bois (photo).;2020-10-16;10;2020
Les chemins de fer ont coûté un bras à Fulgence Bienvenüe, le concepteur du métro parisien.;2020-10-16;10;2020
Le Pony Express (affiche), service de distribution rapide du courrier entré dans la légende du Far-West, n’a existé que d’avril 1860 à octobre 1861.;2020-10-16;10;2020
Passer la limite Armstrong sans combinaison fait littéralement bouillir la salive.;2020-10-16;10;2020
L’expédition qui prit Alger en 1830 (gravure) était commandée par un ancien déserteur de l’armée française.;2020-10-17;10;2020
Une caricature (image) est vraisemblablement la plus ancienne représentation du Christ en croix connue.;2020-10-17;10;2020
Présumé plus vieil arbre de France, l’olivier millénaire de Roquebrune-Cap-Martin (photo) produit toujours de petites olives de la variété pichoulina.;2020-10-17;10;2020
L’Afrique subsaharienne n’a pas connu d’âge du bronze, mais est passée directement de celui de la pierre à celui du fer.;2020-10-17;10;2020
Des bourses de sirènes (photo) s’échouent parfois sur les plages.;2020-10-18;10;2020
Plus que la variété et la complexité de ses mouvements, c’est la capacité prétendue du canard de Vaucanson à digérer et déféquer qui émerveillait son public.;2020-10-18;10;2020
